"tourney_name","match_id","surface","name","hand","rank","round","ace","df","svpt","FirstIn","FirstWon","SecondWon","SvGms","bpSaved","bpFaced","winner","diff_ace","diff_df","diff_svpt","diff_1stIn","diff_1stWon","diff_2ndWon","diff_SvGms","diff_bpSaved","diff_bpFaced"
"Nottingham","2015-741:14","Grass","Andreas Haider Maurer","R",-0.234294010878278,"R64",-0.630950433249503,0.811579188441971,-0.315930389235856,-0.575530316337218,-0.799744012624439,-0.868371374394807,-0.376954778890568,0.641537673582094,1.26259314355993,0,-0.275273659380568,0.952927754208735,0.926323750006298,-0.446641789223125,-0.343305927795033,0.483155066079454,1.36436791457767,0.499666076419673,0.863706030958553
"Moscow","2015-438:19","Hard","Lucas Pouille","R",-0.152035497593324,"R16",-0.145931882950119,-0.410437222558971,-0.815188532718533,-0.520656068151121,-0.151888942285375,-1.01118084402257,-0.621077873791126,-0.324442697227697,-0.589100584505649,1,0.390569405831404,0.62637999042868,-0.366041513801668,0.28074758486421,1.31823618426573,-0.487805259208227,1.36436791457767,-0.483545135321151,-0.696026838135097
"Bastad","2015-316:3","Clay","Fernando Verdasco","L",-0.327520325934558,"R32",-0.307604733049913,-0.410437222558971,0.468618121951207,0.521954647384733,0.208030541236327,0.702532791510635,0.599537600711665,0.319544216645497,0.336746279527139,0,-0.275273659380568,-1.0063588284716,-0.00705116274390005,0.189823913103293,0.0127388105037016,0.483155066079454,1.36436791457767,-0.237742332385945,-0.176115881770547
"Nice","2015-6120:15","Clay","Lucas Pouille","R",-0.0368735789943899,"R16",-0.630950433249503,1.21891799210895,-0.708204644829388,-1.23402129457039,-1.23164739285048,-0.297133495883737,-1.10932406359224,1.92951150132848,1.72551657557632,0,-0.142105046338174,1.60602328176885,0.710929539371637,-0.355718117462208,-0.461987507227945,0.159501624316894,0.00138233831264201,1.97448289403091,2.07683159580917
"Brisbane","2015-339:20","Hard","Steve Johnson","R",-0.333004226820222,"R16",-0.145931882950119,-0.817776026225951,-0.67254334886634,-0.849901557267706,-0.799744012624439,0.131294912999565,-0.376954778890568,-0.96842961110089,-0.820562300513846,0,-0.142105046338174,-0.0267155371314312,-0.437839584013222,-1.08310749154954,-1.17407698382541,0.159501624316894,0.00138233831264201,-0.237742332385945,0.170491422472486
"Delray Beach","2015-499:8","Hard","Mikhail Kukushkin","R",-0.223326209106951,"R32",-0.954296133449092,-0.00309841889199019,-1.17180149234902,-0.959650053639901,-1.37561518625916,-1.29679978327811,-1.3534471584928,-0.646436154164294,-0.126177152489255,0,-0.807948111550145,0.952927754208735,0.208343047890761,0.28074758486421,-0.580669086660856,-0.164151817445666,0.00138233831264201,-0.729347938256357,-0.0028122296490307
"Nottingham","2015-741:37","Grass","Alexandr Dolgopolov","R",-0.124615993165007,"R16",-0.792623283349297,-0.00309841889199019,-1.06481760445987,-0.795027309081608,-0.511808425807077,-0.868371374394807,-0.865200968691684,0.319544216645497,-0.357638868497452,1,0.124232179746615,-0.0267155371314312,0.208343047890761,1.00813695895155,1.31823618426573,-0.164151817445666,0.00138233831264201,0.74546887935488,-0.0028122296490307
"Moscow","2015-438:27","Hard","Marin Cilic","R",-0.459133947190484,"F",0.339086667349265,-1.22511482989293,-0.24460779730976,-0.465781819965023,-0.367840632398396,0.131294912999565,-0.621077873791126,-0.00244924029109999,-0.589100584505649,1,0.523738018873798,-0.0267155371314312,1.35711217127562,0.00797656958145975,0.368783548802436,1.61594211224841,0.00138233831264201,0.991271682290086,0.343795074594003
"Roland Garros","2015-520:97","Clay","Thanasi Kokkinakis","R",-0.0752608851940347,"R32",0.17741381724947,-0.00309841889199019,0.0406825703946269,0.412206151012538,0.423982231349348,-0.297133495883737,0.599537600711665,0.319544216645497,0.336746279527139,0,0.523738018873798,0.952927754208735,0.351939188313868,-0.173870773940374,-0.936713824959591,0.321328345198174,0.00138233831264201,1.23707448522529,1.3836169873231
"Tokyo","2015-329:12","Hard","Roberto Bautista Agut","R",-0.415262740105175,"R32",-0.469277583149708,-0.00309841889199019,-1.27878538023816,-1.39864403912868,-1.30363128955482,-0.868371374394807,-1.10932406359224,-0.324442697227697,-0.357638868497452,1,0.124232179746615,0.62637999042868,-1.37121449676342,-0.901260148027709,-0.224624348362122,-0.164151817445666,-1.36160323795238,-0.975150741191563,-1.38924144662116
"Dubai","2015-495:3","Hard","Alexander Zverev","R",0.20990196086047,"R32",-0.145931882950119,-0.817776026225951,-0.922172420607678,-0.904775805453804,-0.94371180603312,-0.72556190476704,-0.865200968691684,-0.00244924029109999,0.105284563518942,0,-0.142105046338174,-0.353263300911486,-0.868628005282544,-0.355718117462208,-1.0553954043925,-0.649631980089507,-1.36160323795238,0.991271682290086,1.03700968308007
"Davis Cup G2 R2: CHI vs MEX","2015-D041:2","Clay","Tigre Hank","U",2.47475302663952,"RR",-0.792623283349297,-0.410437222558971,-0.565559460977195,-0.520656068151121,-0.655776219215758,-0.582752435139272,-0.376954778890568,-0.00244924029109999,0.105284563518942,0,0.390569405831404,-0.353263300911486,1.14171796064096,0.826289615429712,0.368783548802436,-0.164151817445666,1.36436791457767,1.4828772881605,1.3836169873231
"Australian Open","2015-580:31","Hard","Joao Sousa","R",0.0947400422615354,"R128",0.0157409671496757,0.811579188441971,1.53845700084266,1.2901941219901,0.78390171487105,0.845342261138403,0.843660695612223,0.319544216645497,1.03113142755173,0,-0.408442272422962,-0.679811064691542,0.854525679794744,-0.0829471021794571,-0.699350666093768,0.806808507842014,0.00138233831264201,-0.975150741191563,-0.176115881770547
"Shanghai Masters","2015-5014:27","Hard","Richard Gasquet","R",-0.475585649847474,"R32",-0.954296133449092,-1.22511482989293,-0.315930389235856,-0.246284827220633,-0.151888942285375,0.274104382627333,0.355414505811107,-1.29042306803749,-1.05202401652204,1,-1.60695978980451,-0.679811064691542,-2.59178169035983,-1.35587850683229,-1.41144014269124,-0.325978538326946,-1.36160323795238,-2.20416475586759,-1.7358487508642
"Madrid Masters","2015-1536:22","Clay","Gael Monfils","R",-0.45365004630482,"R64",-0.954296133449092,-1.22511482989293,-1.10047890042292,-0.630404564523316,-0.655776219215758,-1.15399031365034,-1.3534471584928,-0.324442697227697,-0.820562300513846,1,-0.275273659380568,-0.353263300911486,0.495535328736976,0.644442271907878,1.19955460483282,0.968635228723294,0.00138233831264201,0.499666076419673,-0.522723186013581
"Kuala Lumpur","2015-6003:16","Hard","Benjamin Becker","R",-0.13009989405067,"R16",0.0157409671496757,0.811579188441971,0.753908489655594,0.631703143756928,0.85588561157539,0.559723321882868,0.843660695612223,-0.324442697227697,-0.357638868497452,1,-0.807948111550145,-1.33290659225165,0.78272760958319,0.826289615429712,1.08087302539991,0.321328345198174,1.36436791457767,0.00806047054926132,-0.349419533892064
"Madrid Masters","2015-1536:45","Clay","David Ferrer","R",-0.492037352504465,"R16",-0.307604733049913,-1.22511482989293,1.07486015332303,0.906074384687416,0.711917818166709,1.13096120039394,0.843660695612223,0.641537673582094,0.336746279527139,1,-0.00893643329577934,-2.31254988359182,0.639131469160083,-0.628489132744958,-0.699350666093768,2.10142227489226,1.36436791457767,0.253863273484467,-0.0028122296490307
"Australian Open","2015-580:106","Hard","Samuel Groth","R",-0.0862286869653618,"R32",1.47079661804783,1.21891799210895,0.432956825988159,0.631703143756928,0.999853404984071,-0.439942965511505,0.599537600711665,-0.646436154164294,-0.589100584505649,0,0.923243858000981,1.27947551798879,0.0647469074676536,-0.719412804505875,-0.818032245526679,-0.164151817445666,-1.36160323795238,0.499666076419673,0.690402378837036
"Wimbledon","2015-540:42","Grass","Albert Ramos","L",-0.179455002021642,"R128",-0.630950433249503,-0.817776026225951,-0.708204644829388,-0.959650053639901,-0.727760115920098,0.559723321882868,-0.621077873791126,-0.324442697227697,-0.820562300513846,1,0.124232179746615,0.299832226648624,-0.868628005282544,-0.719412804505875,0.0127388105037016,1.13046194960457,-1.36160323795238,-0.237742332385945,-1.04263414237813
"Rio de Janeiro","2015-6932:20","Clay","Federico Delbonis","L",-0.190422803792969,"R16",-0.792623283349297,-0.410437222558971,-1.49275315601645,-1.67301528005917,-1.51958297966784,-0.582752435139272,-1.3534471584928,-1.29042306803749,-1.28348573253024,1,0.257400792789009,-0.679811064691542,-1.8738009882443,-1.44680217859321,-0.461987507227945,0.483155066079454,-1.36160323795238,-1.71255914999718,-2.08245605510723
"Doha","2015-451:14","Hard","Joao Sousa","R",0.105707844032863,"R32",0.17741381724947,-1.22511482989293,-0.280269093272808,0.13783491008205,0.495966128053688,-0.297133495883737,0.355414505811107,-0.00244924029109999,-0.357638868497452,1,0.656906631916192,-1.0063588284716,-0.222445373378561,1.46275531775613,1.79296250199738,-2.10607246802103,0.00138233831264201,0.74546887935488,0.343795074594003
